"","aspect","depth","site","grid","grid_unique","rubble_count_start","rubble_count_end","side","date","month","weeks","Notes.on.state.of.grid","total_binds","total_binds_per_100_pieces","total_binds_per_50_pieces","total_binds_per_piece","total_binds_no_turf","total_binds_no_turf_per_50_pieces","total_binds_no_turf_bind_width","cyano_mat","cyano_mat_st","Cyanobacterial.mat.notes","Cyanobacteria.average.bind.length","cyano_mat_bind_width","Cyano_Sponge_Ball.Added.to_cyano","Notes","turf_algae","turf_algae_st","turf_algae_bind_width","Green.turf.algae","Green.turf.algae.notes","Green_turf_Average.bind.length","Green_turf_Average.bind.length_mm","unbroken","CCA.Notes","unbroken_cca_bind_width","unbroken_bind_width_mm","Broken.CCA","Broken.CCA.Average.length","cca","cca_st","cca_bind_width","cca_minus_HBU","cca_minus_HBU_st","cca_minus_HBU_width","HBU","HBU_st","HBU_bind_width","CCA.white","CCA.white.notes","Average.bind.length","Red.turf.algae","Red.turf.algae.notes","Red.algae.Average.bind.length","Red.algae.Average.bind.length_mm","Red.turf.and.Dictyota.combo","X","Green.algae..think.it.s.the.same.as.the.red.algae...just.colour.variations.","Average.bind.length.1","macroalgae_total_incl_peyson","macroalgae_total_incl_peyson_st","macroalgae_total_incl_peyson_bind_width_mm","macroalgae_total_excl_peyson","macroalgae_total_excl_peyson_st","macroalgae_total_excl_peyson_bind_width_mm","dictyota","dictyota_st","Dictyota.notes","Dictyota.Average.bind.length","dictyota_bind_width_mm","tydemania","tydemania_st","Fluffy.green.ball.algae.Average.bind.length","tydemania_bind_width_mm","Fluffy.ball.notes","padina","padina_st","Padina.notes","Average.bind.length.2","padina_bind_width_mm","halimeda","halimeda_st","Halimeda.Average.bind.length","halimeda_bind_width_mm","Halimeda.notes","lobophora","lobophora_st","Lobophora.notes","Lobophora.Average.bind.length","lobophora_bind_width_mm","peysonnalia","peysonnalia_st","Peysonnalia.notes","Peysonnalia.Average.bind.length","peysonallia_bind_width_mm","macroalgae_misc","macroalgae_misc_st","Macroalgae.other.notes","Macroalgae.other.Average.bind.length","macroalgae_misc_bind_width_mm","caulerpa","caulerpa_st","Disc.macroalgae.other.notes","Disc.macroalgae.other.Average.bind.length","caulerpa_bind_width_mm","turbinaria","turbinaria_st","Turbinaria.notes","Average.length.turbinaria","turbinaria_bind_width_mm","ventricaria","ventricaria_st","Sailors.eyeball.notes","Sailors.eyeball.avg.length","ventricaria_bind_width_mm","sponge_encrust","sponge_encrust_st","Encrusting.sponge.notes","Sponge.Average.bind.length","sponge_encrust_bind_width_mm","ascidian_colonial","ascidian_colonial_st","Colonial.ascidian.notes","Colonial.ascidian.Average.bind.length","ascidian_colonial_bind_width_mm","ascidian_tunicate","ascidian_tunicate_st","Tunicate.Average.bind.length","ascidian_tunicate_bind_width_mm","ascidian_comb","ascidian_comb_bind_width","ascidian_comb_st","bryozoan_encrust","bryozoan_encrust_st","Encrusting.bryozoan.notes..some.are.broken.but.will.include.because.if.I.hadn.t.jigged.them..they.wouldn.t.have.broken.","Encrusting.bryozoan.Average.bind.length","bryozoan_encrust_bind_width_mm","bryozoan_stalked","bryozoan_stalked_st","bryozoan_stalked_bind_width_mm","Non.encrusting.bryozoan.notes","bryozoan_comb","bryozoan_comb_bind_width","bryozoan_comb_st","anemone","anemone_st","Anemone.notes","Anemone.average.bind.length","anemone_bind_width_mm","coral","coral_st","Coral.notes","Coral.average.bind.length","coral_bind_width_mm","Non.binding.corals","Non.binding.corals.notes","Average.Non.binding.coral.length..cm.","other_incl_HBU_serpulid","other_incl_HBU_serpulid_st","other_incl_HBU_serpulid_bind_width","other_incl_HBU_excl_serp","other_incl_HBU_excl_serp_st","other_incl_HBU_excl_serp_bind_width","other_incl_serpulid","other_incl_serpulid_st","Other.notes","Other.Average.bind.length","other_incl_serpulid_bind_width_mm","other_excl_serpulid","other_excl_serpulid_st","other_excl_serpulid_bind_width_mm","serpulid","serpulid_st","serpulid_bind_width_mm","Suspect.CCA...hard.bound.but.cannot.see.specific.CCA.bind","Notes.1","ruined","aspect_depth","cyano_mat_pp","turf_algae_pp","cca_minus_HBU_pp","macroalgae_total_excl_peyson_pp","macroalgae_total_incl_peyson_pp","peysonnalia_pp","sponge_encrust_pp","ascidian_comb_pp","bryozoan_comb_pp","anemone_pp","coral_pp","other_incl_HBU_excl_serp_pp","serpulid_pp","other_incl_HBU_serpulid_pp","cyano_mat_st_prop","turf_algae_st_prop","cca_minus_HBU_st_prop","macroalgae_total_excl_peyson_st_prop","peysonnalia_st_prop","sponge_encrust_st_prop","ascidian_comb_st_prop","bryozoan_comb_st_prop","anemone_st_prop","coral_st_prop","other_incl_HBU_excl_serp_st_prop","serpulid_st_prop"
"39","SE","2-3m","3",2,12,54,45,"Underside","15/8/18","10",40,"",76,140.7407407,70.37037037,1.407407407,66,61.11111111,122.2222222,0,0,"","0",NA,0,"",10,9.259259259,"3",0,"","0","0",5,"","0.266666667",2.666666667,"0",NA,5,4.62962963,"2.666666667",5,4.62962963,"2.666666667",0,0,NA,0,"","0",10,"","0.3",3,"",NA,0,"0",6,5.555555556,"5.958333333",3,2.777777778,"5.611111111",1,0.925925926,"","0.5","5",0,0,"0",NA,"",0,0,"though sponge? Retracts when touched. No, it's ascidian","0.733333333","7.333333333",0,0,"0",NA,"",0,0,"","0",NA,3,2.777777778,"","0.7","7",0,0,"",NA,NA,2,1.851851852,"","0",4.5,0,0,"","",NA,0,0,"","",NA,23,21.2962963,"? For 6 of them","0.788888889","7.888888889",12,11.11111111,"? For 3 of them","0.822222222","8.222222222",0,0,"0",NA,12,"8.222222222",11.11111111,6,5.555555556,"","0.45","4.5",9,8.333333333,"3","",15,"4",13.88888889,0,0,"","0",NA,0,0,"0","0",NA,3,"not binding","1.925",5,4.62962963,"17",1,0.925925926,"17",5,4.62962963,"1 can't see","1.7","17",1,0.925925926,"17",0,0,NA,NA,"","no","Shelt_Shal",0,0.185185185185185,0.0925925925925926,0.0555555555555556,0.111111111111111,0.0555555555555556,0.425925925925926,0.222222222222222,0.277777777777778,0,0,0.0185185185185185,0,0.0925925925925926,0,0.131578947365429,0.0657894736898199,0.039473684213892,0.039473684213892,0.302631579001593,0.157894736827147,0.19736842106946,0,0,0.013157894737964,0
"40","W","2-3m","2",1,21,49,41,"Underside","6/8/18","10",40,"",86,175.5102041,87.75510204,1.755102041,86,87.75510204,175.5102041,0,0,"","0",NA,0,"",0,0,NA,0,"","0","0",0,"","0",0,"0",NA,0,0,NA,0,0,NA,0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",7,7.142857143,"10",5,5.102040816,"11",1,1.020408163,"","1.2","12",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,2,2.040816327,"","0.8","8",0,0,"?",NA,NA,4,4.081632653,"","0",10,0,0,"","",NA,0,0,"","",NA,25,25.51020408,"","0.82","8.2",13,13.26530612,"? For 3 of them, 3 pink - yes ascidians","1.4","14",1,1.020408163,"","10",14,"12.66666667",14.28571429,40,40.81632653,"","0.769230769","7.692307692",0,0,NA,"",40,"7.692307692",40.81632653,0,0,"","0",NA,0,0,"0","0",NA,0,"0","0",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Shal",0,0,0,0.102040816326531,0.142857142857143,0.0408163265306122,0.510204081632653,0.285714285714286,0.816326530612245,0,0,0,0,0,0,0,0,0.0581395348805408,0.0232558139590535,0.290697674402704,0.16279069772477,0.465116279067117,0,0,0,0
"41","W","2-3m","2",2,22,56,47,"Underside","4/8/18","10",40,"",128,228.5714286,114.2857143,2.285714286,128,114.2857143,228.5714286,0,0,"","0",NA,0,"",0,0,NA,0,"","0","0",1,"","",0,"0",NA,1,0.892857143,"2.5",1,0.892857143,"2.5",0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",5,4.464285714,"5",4,3.571428571,"3.5",1,0.892857143,"","","5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,1,0.892857143,"","0.8","8",3,2.678571429,"2 calcareous algae, ? For 1","0.2","2",0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,68,60.71428571,"14 mauve","1.03125","10.3125",20,17.85714286,"?","1.6","16",2,1.785714286,"1.2","12",22,"15.71428571",19.64285714,32,28.57142857,"","0.94","9.4",0,0,NA,"",32,"9.4",28.57142857,0,0,"","0",NA,0,0,"","0",NA,1,"not binding","3",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Shal",0,0,0.0178571428571429,0.0714285714285714,0.0892857142857143,0.0178571428571429,1.21428571428571,0.392857142857143,0.571428571428571,0,0,0,0,0,0,0,0.00781250000027344,0.0312499999923438,0.00781250000027344,0.531249999896094,0.171874999953516,0.24999999995625,0,0,0,0
"42","W","6-7m","3",1,29,48,48,"Underside","22/8/18","10",40,"",69,143.75,71.875,1.4375,67,69.79166667,139.5833333,1,1.041666667,"","0.5","5",0,"",2,2.083333333,"5",0,"","0","0",0,"","0",0,"0",NA,0,0,NA,0,0,NA,0,0,NA,0,"","0",2,"","0.5",5,"",NA,0,"0",3,3.125,"9",3,3.125,"9",1,1.041666667,"","0.7","7",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",1,1.041666667,"","","11",0,0,"","0",NA,1,1.041666667,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,16,16.66666667,"6 purple, 2 orange, Previously thought was sponge: 4 purple/white, 3 mint green, 10 lime green, 4 may be ascidians","0.466666667","4.666666667",24,25,"? For 2, 1 white","1.045454545","10.45454545",0,0,"0",NA,24,"10.45454545",25,23,23.95833333,"","0.88","8.8",0,0,NA,"",23,"8.8",23.95833333,0,0,"","0",NA,0,0,"","0",NA,1,"not binding","1",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0.0208333333333333,0.0416666666666667,0,0.0625,0.0625,0,0.333333333333333,0.5,0.479166666666667,0,0,0,0,0,0.0144927536278261,0.0289855072417391,0,0.0434782608695652,0,0.231884058017391,0.347826086956522,0.333333333286957,0,0,0,0
"43","W","6-7m","3",2,30,49,48,"Underside","13/8/18","10",40,"",129,263.2653061,131.6326531,2.632653061,129,131.6326531,263.2653061,0,0,"","0",NA,0,"",0,0,NA,0,"","0","0",1,"","0",0,"0",NA,1,1.020408163,"2",1,1.020408163,"2",0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",2,2.040816327,"1",2,2.040816327,"1",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"","0",NA,2,2.040816327,"","0.1","1",0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,63,64.28571429,"Previously thought sponges: 14 purple/white","1.706896552","17.06896552",34,34.69387755,"4 (clear), 1 (white), ? for 1 (think sponge)","1.246153846","12.46153846",2,2.040816327,"2.5","25",36,"13.35714286",36.73469388,27,27.55102041,"2 with orange sponge","0.872727273","8.727272727",0,0,NA,"",27,"8.727272727",27.55102041,0,0,"","0",NA,0,0,"","0",NA,NA,"","",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0,0,0.0204081632653061,0.0408163265306122,0.0408163265306122,0,1.28571428571429,0.73469387755102,0.551020408163265,0,0,0,0,0,0,0,0.0077519379801971,0.0155038759679911,0,0.488372092911952,0.279069767378259,0.209302325533694,0,0,0,0
"44","SE","2-3m","2",2,10,46,42,"Underside","18/8/18","10",40,"",77,167.3913043,83.69565217,1.673913043,70,76.08695652,152.173913,0,0,"","0",NA,0,"",7,7.608695652,"7",0,"","0","0",4,"","0.4",4,"0",NA,4,4.347826087,"4",4,4.347826087,"4",0,0,NA,0,"","0",7,"","0.7",7,"",NA,0,"0",9,9.782608696,"9",5,5.434782609,"9.333333333",2,2.173913043,"","0.5","5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,4,4.347826087,"","0.8","8",1,1.086956522,"","2","20",2,2.173913043,"","0",3,0,0,"","",NA,0,0,"","",NA,35,38.04347826,"9 brown/mustard, 2 grey, previously thoguht was sponge: 1 clear","0.958333333","9.583333333",8,8.695652174,"2 green sandy, previously thought was ascidian: 1 pink (like the red sandy from the other grid red sandy). But the last picture IS a pink ascidian, so add 1","0.8","8",0,0,"0",NA,8,"8",8.695652174,10,10.86956522,"","1","10",1,1.086956522,"4","",11,"8",11.95652174,0,0,"","0",NA,1,1.086956522,"8 not binding, 1 binding (1.4)","1.4","14",8,"8 not binding, 1 binding (1.4)","1.371428571",2,2.173913043,"10",2,2.173913043,NA,2,2.173913043,"unknown","1","10",2,2.173913043,"10",0,0,NA,NA,"","no","Shelt_Shal",0,0.152173913043478,0.0869565217391304,0.108695652173913,0.195652173913043,0.0869565217391304,0.760869565217391,0.173913043478261,0.239130434782609,0,0.0217391304347826,0.0434782608695652,0,0.0434782608695652,0,0.0909090909112633,0.0519480519510002,0.0649350649417372,0.0519480519510002,0.454545454556316,0.103896103902,0.142857142874212,0,0.0129870129907371,0.0259740259695261,0
"45","W","6-7m","2",1,27,57,49,"Underside","8/8/18","10",40,"",88,154.3859649,77.19298246,1.543859649,78,68.42105263,136.8421053,0,0,"","0",NA,0,"",10,8.771929825,"6.333333333",0,"","0","0",1,"","0.2",2,"0",NA,1,0.877192982,"2",1,0.877192982,"2",0,0,NA,0,"","0",10,"","0.633333333",6.333333333,"",NA,0,"0",14,12.28070175,"3.888888889",12,10.52631579,"3.833333333",10,8.771929825,"","0.466666667","4.666666667",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,2,1.754385965,"","0.4","4",0,0,"","0",NA,2,1.754385965,"picture drawn on data","0.3",3,0,0,"","",NA,0,0,"","",NA,16,14.03508772,"previously thought were ascidians: 1 white, 8 clear, 1?, 3 purple and white","1.02","10.2",17,14.9122807,"white, originally thought encrusting sponge, 4 white, added 8 clear, 3 purple and white, 1 white, 1?","0.7","7",1,0.877192982,"1.2","12",18,"7.454545455",15.78947368,27,23.68421053,"","0.733333333","7.333333333",0,0,NA,"",27,"7.333333333",23.68421053,0,0,"","0",NA,1,0.877192982,"Not reported what genus","0","4",1,"not binding","0.6",1,0.877192982,"1",0,0,NA,1,0.877192982,"serp","0.1","1",0,0,NA,1,0.877192982,"1",NA,"","no","Exp_Deep",0,0.175438596491228,0.0175438596491228,0.210526315789474,0.245614035087719,0.0350877192982456,0.280701754385965,0.315789473684211,0.473684210526316,0,0.0175438596491228,0,0.0175438596491228,0.0175438596491228,0,0.113636363636364,0.0113636363571591,0.136363636363636,0.0227272727272727,0.181818181818182,0.204545454480682,0.306818181850568,0,0.0113636363571591,0,0.0113636363571591
"46","W","6-7m","2",2,28,56,51,"Underside","23/8/18","10",40,"",85,151.7857143,75.89285714,1.517857143,79,70.53571429,141.0714286,0,0,"","0",NA,0,"",6,5.357142857,"5.666666667",0,"","0","0",1,"or peysonnalia","0.2",2,"0",NA,1,0.892857143,"2",1,0.892857143,"2",0,0,NA,0,"","0",6,"","0.566666667",5.666666667,"",NA,0,"0",3,2.678571429,"4",2,1.785714286,"3",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,1,0.892857143,"","0.5","5",0,0,"","0",NA,2,1.785714286,"picture drawn on data","0.3",3,0,0,"","",NA,0,0,"","",NA,36,32.14285714,"8 orange sponge gooey, Previously thought sponge: 8 clear egg sacky, 1 lime green, 1 black, 2 white, 1 gooey, 1 orange.","0.661538462","6.615384615",11,9.821428571,"? For 2 of them, 3 white shiny, 5 purple and grey,  Previously thought sponge: 8 clear egg sacky, 1 lime green, 1 black, 2 white, 1 gooey, 1 orange.","0.884615385","8.846153846",1,0.892857143,"1.3","13",12,"9.142857143",10.71428571,24,21.42857143,"","0.58","5.8",0,0,NA,"",24,"5.8",21.42857143,0,0,"","0",NA,0,0,"","0",NA,3,"Fungia","0.766666667",3,2.678571429,"9",3,2.678571429,"9",3,2.678571429,"unknown","0.9","9",3,2.678571429,"9",0,0,NA,NA,"","no","Exp_Deep",0,0.107142857142857,0.0178571428571429,0.0357142857142857,0.0535714285714286,0.0178571428571429,0.642857142857143,0.214285714285714,0.428571428571429,0,0,0.0535714285714286,0,0.0535714285714286,0,0.0705882352948927,0.0117647058846782,0.0235294117693564,0.0117647058846782,0.423529411743003,0.14117647053708,0.282352941205924,0,0,0.0352941176540346,0
"47","Lagoon","2-3m","3",1,5,53,45,"Underside","31/8/18","10",40,"",10,18.86792453,9.433962264,0.188679245,10,9.433962264,18.86792453,0,0,"","0",NA,0,"",0,0,"0",0,"","0","0",1,"dark red","",0,"0",NA,1,0.943396226,"9.5",1,0.943396226,"9.5",0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,1,0.943396226,"orange","0.7","7",0,0,"","0",NA,0,0,"0",NA,0,NA,0,8,7.547169811,"5 like lagoon 1 (maybe be dead?), 2 broken","0.7125","7.125",0,0,NA,"",8,"7.125",7.547169811,0,0,"","0",NA,0,0,"","0",NA,NA,"","",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_RF",0,0,0.0188679245283019,0,0,0,0.0188679245283019,0,0.150943396226415,0,0,0,0,0,0,0,0.0999999999576,0,0,0.0999999999576,0,0.7999999999788,0,0,0,0
"48","Lagoon","2-3m","3",2,6,41,39,"Underside","3/9/18","10",40,"",103,251.2195122,125.6097561,2.512195122,103,125.6097561,251.2195122,1,1.219512195,"","0.5","5",0,"",0,0,NA,0,"","0","0",1,"?unknown, mix of CCA anem/bryo?","1.5",15,"0",NA,1,1.219512195,"15",0,0,"15",1,1.219512195,15,0,"","0",0,"","0",0,"",NA,0,"0",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,6,7.317073171,"2 orange, 2 pink/grey","1.05","10.5",0,0,"","0",NA,0,0,"0",NA,0,NA,0,47,57.31707317,"","1.069230769","10.69230769",0,0,NA,"",47,"10.69230769",57.31707317,44,53.65853659,"","1.02","10.2",0,0,"","0",NA,NA,"","",5,6.097560976,"14",4,4.87804878,"14",4,4.87804878,"1 serp, 2 maybe macroalgae, 1 other thing","1.3","13",3,3.658536585,"13",1,1.219512195,"13",NA,"","no","Shelt_RF",0.024390243902439,0,0,0,0,0,0.146341463414634,0,1.14634146341463,1.07317073170732,0,0.0975609756097561,0.024390243902439,0.121951219512195,0.00970873786291828,0,0,0,0,0.0582524271854708,0,0.456310679596965,0.427184466048016,0,0.0388349514516731,0.00970873786291828
"49","SE","6-7m","2",1,15,59,54,"Underside","17/8/18","10",40,"",66,111.8644068,55.93220339,1.118644068,48,40.6779661,81.3559322,0,0,"","0",NA,0,"",18,15.25423729,"5.857142857",0,"","0","0",2,"? For both, 1 maybe bryo, 1 pink","0.4",4,"0",NA,2,1.694915254,"4",0,0,"4",2,1.694915254,4,0,"","0",18,"","0.585714286",5.857142857,"",NA,0,"0",14,11.86440678,"10.16666667",9,7.627118644,"10.5",8,6.779661017,"","0.9","9",1,0.847457627,"","12","",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,5,4.237288136,"","0.95","9.5",0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,16,13.55932203,"Previously thought were sponges: 1? And 4 white","0.757142857","7.571428571",8,6.779661017,"1 originally thought encrusting sponge, 1 lime green, 1 dark green","1.425","14.25",0,0,"0",NA,8,"14.25",6.779661017,4,3.389830508,"","0.4","4",0,0,NA,"",4,"4",3.389830508,1,0.847457627,"","0.4","4",1,0.847457627,"","0.6","6",NA,"","",4,3.389830508,"3",2,1.694915254,"4",2,1.694915254,"serp","0.2","2",0,0,NA,2,1.694915254,"2",NA,"","no","Shelt_Deep",0,0.305084745762712,0,0.152542372881356,0.23728813559322,0.0847457627118644,0.271186440677966,0.135593220338983,0.0677966101694915,0.0169491525423729,0.0169491525423729,0.0338983050847458,0.0338983050847458,0.0677966101694915,0,0.27272727275978,0,0.136363636362011,0.0757575757646189,0.242424242353811,0.121212121212663,0.0606060605973921,0.015151515149348,0.015151515149348,0.0303030302986961,0.0303030302986961
"50","SE","6-7m","2",2,16,57,57,"Underside","18/8/18","10",40,"",45,78.94736842,39.47368421,0.789473684,38,33.33333333,66.66666667,1,0.877192982,"cyanobacteria, turf algae, CCA, red algae all combined","1.2","12",0,"",7,6.140350877,"10",2,"silty","1.2","12",1,"1 maybe bryo, 1 in fact purple sponge","0.3",3,"0",NA,1,0.877192982,"3",1,0.877192982,"3",0,0,NA,0,"","0",5,"","0.8",8,"",NA,0,"0",9,7.894736842,"4",8,7.01754386,"4.5",7,6.140350877,"","0.5","5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",1,0.877192982,"","0.4","4",1,0.877192982,"","0.3","3",0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,16,14.03508772,"1 orange gooey, Previously thought sponges - 1 purple, 2 white things, Previously thought CCA - 1","0.633333333","6.333333333",7,6.140350877,"? For 2 of them, 1 white, 1 green sandy. Previously thought sponges - 1 purple, 2 white things","0.533333333","5.333333333",0,0,"0",NA,7,"5.333333333",6.140350877,1,0.877192982,"","0.955555556","9.555555556",0,0,NA,"",1,"9.555555556",0.877192982,0,0,"","0",NA,0,0,"","0",NA,NA,"","",3,2.631578947,"10",3,2.631578947,"10",3,2.631578947,"unknown (can't see) perhaps boring sponges","1","10",3,2.631578947,"10",0,0,NA,NA,"","no","Shelt_Deep",0.0175438596491228,0.12280701754386,0.0175438596491228,0.140350877192982,0.157894736842105,0.0175438596491228,0.280701754385965,0.12280701754386,0.0175438596491228,0,0,0.0526315789473684,0,0.0526315789473684,0.022222222210963,0.155555555552741,0.022222222210963,0.177777777789037,0.022222222210963,0.355555555578074,0.155555555552741,0.022222222210963,0,0,0.0666666666582222,0
"51","Lagoon","2-3m","1",1,1,47,45,"Underside","23/8/18","10",40,"",23,48.93617021,24.46808511,0.489361702,23,24.46808511,48.93617021,0,0,"","0",NA,0,"",0,0,NA,0,"","0","0",0,"","0",0,"0",NA,0,0,NA,0,0,NA,0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,6,6.382978723,"2 orange gooey but very thin, 1 purple","0.733333333","7.333333333",0,0,"Previously thought ascidian - 1 ? Purple (maybe sponge)","1.2","12",0,0,"0",NA,0,"12",0,17,18.08510638,"","1.5625","15.625",0,0,NA,"",17,"15.625",18.08510638,0,0,"","0",NA,0,0,"","0",NA,NA,"","",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"same as topside - very little binding, could it be possible also bryos no longer alive? But skeleton still binding","no","Shelt_RF",0,0,0,0,0,0,0.127659574468085,0,0.361702127659574,0,0,0,0,0,0,0,0,0,0,0.260869565162306,0,0.739130434551607,0,0,0,0
"52","Lagoon","2-3m","1",2,2,52,36,"Underside","24/8/18","10",40,"",4,7.692307692,3.846153846,0.076923077,4,3.846153846,7.692307692,0,0,"","0",NA,0,"",0,0,NA,0,"","0","0",0,"","0",0,"0",NA,0,0,NA,0,0,NA,0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"0",NA,0,NA,0,3,2.884615385,"","0.5","5",0,0,NA,"",3,"5",2.884615385,1,0.961538462,"","1.5","15",0,0,"","0",NA,NA,"","",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"think because grid 'sunk' the cable ties and pieces got abraded + broken from substrate underneath","no","Shelt_RF",0,0,0,0,0,0,0,0,0.0576923076923077,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0.75000000013,0.25000000013,0,0,0
"53","Lagoon","2-3m","2",1,3,56,47,"Underside","26/8/18","10",40,"",14,25,12.5,0.25,14,12.5,25,0,0,"","0",NA,0,"",0,0,NA,0,"","0","0",1,"1 white, looks old","0.4",4,"0",NA,1,0.892857143,"4",1,0.892857143,"4",0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,0,0,"","0",NA,2,1.785714286,"clear, egg sacky, originally thought encrusting sponge","1","10",0,0,"0",NA,2,"10",1.785714286,9,8.035714286,"2 now broken","0.688888889","6.888888889",0,0,NA,"",9,"6.888888889",8.035714286,1,0.892857143,"","0.5","5",0,0,"","0",NA,NA,"","",1,0.892857143,"4",0,0,NA,1,0.892857143,"serp","0.4","4",0,0,NA,1,0.892857143,"4",NA,"","no","Shelt_RF",0,0,0.0178571428571429,0,0,0,0,0.0357142857142857,0.160714285714286,0.0178571428571429,0,0,0.0178571428571429,0.0178571428571429,0,0,0.07142857144,0,0,0,0.14285714288,0.64285714288,0.07142857144,0,0,0.07142857144
"54","Lagoon","2-3m","2",2,4,49,46,"Underside","28/8/18","10",40,"",36,73.46938776,36.73469388,0.734693878,36,36.73469388,73.46938776,0,0,"","0",NA,0,"",0,0,NA,0,"","0","0",0,"","0",0,"0",NA,0,0,NA,0,0,NA,0,0,NA,0,"","0",0,"","0",0,"",NA,0,"0",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,0,0,"","0",NA,1,1.020408163,"white thing, soft aot worm","0.5","5",0,0,"0",NA,1,"5",1.020408163,17,17.34693878,"? For 1, 1 yellow, 2 broken","0.911111111","9.111111111",0,0,NA,"",17,"9.111111111",17.34693878,18,18.36734694,"","0.575","5.75",0,0,"","0",NA,NA,"","",0,0,NA,0,0,NA,0,0,"","0",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_RF",0,0,0,0,0,0,0,0.0204081632653061,0.346938775510204,0.36734693877551,0,0,0,0,0,0,0,0,0,0,0.0277777777687037,0.472222222312963,0.5,0,0,0
