aspect,depth,site,grid,grid_unique,rubble_count_start,rubble_count_end,side,date,month,weeks,Notes on state of grid,total_binds,total_binds_per_100_pieces,total_binds_per_50_pieces,total_binds_per_piece,total_binds_no_turf,total_binds_no_turf_per_50_pieces,total_binds_no_turf_bind_width,cyano_mat,cyano_mat_st,Cyanobacterial mat notes,Cyanobacteria average bind length,cyano_mat_bind_width,Cyano_Sponge_Ball-Added-to_cyano,Notes,turf_algae,turf_algae_st,turf_algae_bind_width,Green turf algae,Green turf algae notes,Green_turf_Average bind length,Green_turf_Average bind length_mm,unbroken,CCA Notes,unbroken_cca_bind_width,unbroken_bind_width_mm,Broken CCA,Broken CCA Average length,cca,cca_st,cca_bind_width,cca_minus_HBU,cca_minus_HBU_st,cca_minus_HBU_width,HBU,HBU_st,HBU_bind_width,CCA white,CCA white notes,Average bind length,Red turf algae,Red turf algae notes,Red algae Average bind length,Red algae Average bind length_mm,Red turf and Dictyota combo,,Green algae (think it's the same as the red algae - just colour variations),Average bind length,macroalgae_total_incl_peyson,macroalgae_total_incl_peyson_st,macroalgae_total_incl_peyson_bind_width_mm,macroalgae_total_excl_peyson,macroalgae_total_excl_peyson_st,macroalgae_total_excl_peyson_bind_width_mm,dictyota,dictyota_st,Dictyota notes,Dictyota Average bind length,dictyota_bind_width_mm,tydemania,tydemania_st,Fluffy green ball algae Average bind length,tydemania_bind_width_mm,Fluffy ball notes,padina,padina_st,Padina notes,Average bind length,padina_bind_width_mm,halimeda,halimeda_st,Halimeda Average bind length,halimeda_bind_width_mm,Halimeda notes,lobophora,lobophora_st,Lobophora notes,Lobophora Average bind length,lobophora_bind_width_mm,peysonnalia,peysonnalia_st,Peysonnalia notes,Peysonnalia Average bind length,peysonallia_bind_width_mm,macroalgae_misc,macroalgae_misc_st,Macroalgae other notes,Macroalgae other Average bind length,macroalgae_misc_bind_width_mm,caulerpa,caulerpa_st,Disc macroalgae other notes,Disc macroalgae other Average bind length,caulerpa_bind_width_mm,turbinaria,turbinaria_st,Turbinaria notes,Average length turbinaria,turbinaria_bind_width_mm,ventricaria,ventricaria_st,Sailors eyeball notes,Sailors eyeball avg length,ventricaria_bind_width_mm,sponge_encrust,sponge_encrust_st,Encrusting sponge notes,Sponge Average bind length,sponge_encrust_bind_width_mm,ascidian_colonial,ascidian_colonial_st,Colonial ascidian notes,Colonial ascidian Average bind length,ascidian_colonial_bind_width_mm,ascidian_tunicate,ascidian_tunicate_st,Tunicate Average bind length,ascidian_tunicate_bind_width_mm,ascidian_comb,ascidian_comb_bind_width,ascidian_comb_st,bryozoan_encrust,bryozoan_encrust_st,"Encrusting bryozoan notes (some are broken but will include because if I hadn't jigged them, they wouldn't have broken)",Encrusting bryozoan Average bind length,bryozoan_encrust_bind_width_mm,bryozoan_stalked,bryozoan_stalked_st,bryozoan_stalked_bind_width_mm,Non-encrusting bryozoan notes,bryozoan_comb,bryozoan_comb_bind_width,bryozoan_comb_st,anemone,anemone_st,Anemone notes,Anemone average bind length,anemone_bind_width_mm,coral,coral_st,Coral notes,Coral average bind length,coral_bind_width_mm,Non-binding corals,Non-binding corals notes,Average Non-binding coral length (cm),other_incl_HBU_serpulid,other_incl_HBU_serpulid_st,other_incl_HBU_serpulid_bind_width,other_incl_HBU_excl_serp,other_incl_HBU_excl_serp_st,other_incl_HBU_excl_serp_bind_width,other_incl_serpulid,other_incl_serpulid_st,Other notes,Other Average bind length,other_incl_serpulid_bind_width_mm,other_excl_serpulid,other_excl_serpulid_st,other_excl_serpulid_bind_width_mm,serpulid,serpulid_st,serpulid_bind_width_mm,Suspect CCA - hard bound but cannot see specific CCA bind,Notes,ruined
W,2-3m,3,2,24,57,40,Topside,22/8/18,10,40,,132,231.5789474,115.7894737,2.315789474,30,26.31578947,52.63157895,4,3.50877193,,1.2,12,0,,102,89.47368421,22.5,0,,0,0,6,4 white and break easily,0.3,3,0,,6,5.263157895,3,6,5.263157895,3,0,0,NA,0,,0,102,very dense growth compared to set 1,2.25,22.5,,,0,0,19,16.66666667,9.666666667,19,16.66666667,9.666666667,11,9.649122807,,1.9,19,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,2,1.754385965,,0.5,5,0,0,,0,NA,0,0,,0,NA,6,5.263157895,picture drawn on data,0.5,5,0,0,,,NA,0,0,,,NA,0,0,,0,NA,1,0.877192982,,0,12,0,0,0,NA,1,12,0.877192982,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,0,0,,0,NA,,,,0,0,NA,0,0,NA,0,0,,NA,NA,0,0,NA,0,0,NA,,,no
W,2-3m,3,2,24,57,40,Underside,23-24/8/2018,10,40,,126,221.0526316,110.5263158,2.210526316,119,104.3859649,208.7719298,0,0,,0,NA,0,,7,6.140350877,10.33333333,0,,0,0,2,? For 1,0.2,2,0,,2,1.754385965,2,1,0.877192982,2,1,0.877192982,2,0,,0,7,,1.033333333,10.33333333,,,0,0,29,25.43859649,5.066666667,27,23.68421053,6.1,1,0.877192982,,,5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,2,1.754385965,,0.3,3,0,0,,0,NA,26,22.80701754,picture drawn on data,0.72,7.2,0,0,,,NA,0,0,,,NA,39,34.21052632,"9 gooey orange, 2 pink",1.014285714,10.14285714,23,20.1754386,"4 white, 4 purple/grey, previously thought sponge - 2 black shiny, 1 purple, 5 white, 3 lime green",0.626666667,6.266666667,1,0.877192982,0.9,9,24,6.4375,21.05263158,19,16.66666667,,0.657142857,6.571428571,0,0,NA,,19,6.571428571,16.66666667,0,0,,0,NA,0,0,0,0,NA,2,"not binding, 1 poci",0.75,7,6.140350877,7.125,4,3.50877193,8.333333333,6,5.263157895,"3 unknown, 3 serp",1.225,12.25,3,2.631578947,14.66666667,3,2.631578947,5,,,no
SE,2-3m,1,1,7,56,56,Topside,4/8/18,10,40,"# pieces at start 53, end 56 so have done an average",126,225,112.5,2.25,24,21.42857143,42.85714286,0,0,,0,NA,0,,102,91.07142857,5.555555556,0,,0,0,2,,0.2,2,0,,2,1.785714286,2,2,1.785714286,2,0,0,NA,0,,0,102,,0.555555556,5.555555556,,,0,0,22,19.64285714,5.333333333,22,19.64285714,5.333333333,22,19.64285714,,0.533333333,5.333333333,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,0,NA,0,0,0,NA,0,NA,0,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,0,0,,0,NA,,,,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,very hard to tell if CCA binding with naked eye,no
SE,2-3m,1,1,7,56,56,Underside,27/8/18,10,40,"# pieces at start 53, end 56 so have done an average",104,185.7142857,92.85714286,1.857142857,95,84.82142857,169.6428571,0,0,,0,NA,0,,9,8.035714286,1,0,,0,0,6,"1 broken, 1 with sponge?",0.575,5.75,1,,7,6.25,5.75,7,6.25,5.75,0,0,NA,0,,0,9,,0.1,1,,,0,0,8,7.142857143,5.333333333,5,4.464285714,5.5,4,3.571428571,,0.5,5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,1,0.892857143,? Brown,,6,3,2.678571429,3 dark red are a sponge,0.5,5,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,53,47.32142857,"? For two (grey/clear), 9 orange goo, previously thought ascidian (7 dark sandy green), previously unknown - 2",0.930769231,9.307692308,12,10.71428571,"2 pink, Previously thought sponge - 3 lime green, 1 purple+white, 6 white",0.616666667,6.166666667,0,0,0,NA,12,6.166666667,10.71428571,10,8.928571429,"1? bryo w/ sponge over top or CCA (orange), 1 got broken",0.875,8.75,0,0,NA,,10,8.75,8.928571429,0,0,,0,NA,0,0,,0,NA,,,,5,4.464285714,8.142857143,4,3.571428571,7.833333333,5,4.464285714,"1 serp, 2 unknown, 2 hard things but slightly squishy",0.814285714,8.142857143,4,3.571428571,7.833333333,1,0.892857143,10,,"lots of the sponge is the yellow/orange wispy/gooey clear stretchy stuff, no time to measure many",no
W,2-3m,1,1,19,51,45,Topside,2/8/18,10,40,,98,192.1568627,96.07843137,1.921568627,29,28.43137255,56.8627451,0,0,,0,NA,0,,69,67.64705882,9.416666667,0,,0,0,3,think underestimating,0.15,1.5,0,,3,2.941176471,1.5,3,2.941176471,1.5,0,0,NA,0,,0,69,going between pieces and across divides,0.941666667,9.416666667,,,0,0,24,23.52941176,4.4,24,23.52941176,4.4,24,23.52941176,,0.44,4.4,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,0.980392157,,0.9,9,0,0,,0,NA,0,0,0,NA,0,NA,0,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,0,0,,0,NA,,,,1,0.980392157,10,0,0,NA,1,0.980392157,serpulid,1,10,0,0,NA,1,0.980392157,10,,,no
W,2-3m,1,1,19,51,45,Underside,2/8/18,10,40,,82,160.7843137,80.39215686,1.607843137,80,78.43137255,156.8627451,0,0,,0,NA,0,,2,1.960784314,7.5,0,,0,0,1,,0.7,7,0,,1,0.980392157,7,1,0.980392157,7,0,0,NA,0,,0,2,,,0,,,0,0,9,8.823529412,6.25,1,0.980392157,4,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,1,0.980392157,,0.4,4,8,7.843137255,,0.85,8.5,0,0,unsure,NA,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,30,29.41176471,"? For, 1 lime green, 1 sponge?, 1 ascidian? - all of these actually ascidians",1.33,13.3,8,7.843137255,,0.7,7,1,0.980392157,,20,9,13.5,8.823529412,20,19.60784314,,0.77,7.7,10,9.803921569,5,,30,7.454545455,29.41176471,0,0,,0,NA,0,0,,0,NA,,,,1,0.980392157,3,0,0,NA,1,0.980392157,serpulid,0.3,3,0,0,NA,1,0.980392157,3,,,no
W,2-3m,1,2,20,47,40,Topside,2/8/18,10,40,,128,272.3404255,136.1702128,2.723404255,39,41.4893617,82.9787234,0,0,,0,NA,0,,89,94.68085106,10.53333333,0,,0,0,4,,0.366666667,3.666666667,0,,4,4.255319149,3.666666667,4,4.255319149,3.666666667,0,0,NA,0,,0,89,,1.053333333,10.53333333,,,0,0,33,35.10638298,6.25,33,35.10638298,6.25,31,32.9787234,,0.65,6.5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,2,2.127659574,,,6,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,1.063829787,,0.5,5,0,0,,0,NA,0,0,0,NA,0,NA,0,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,1,1.063829787,,1.8,18,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,often red algae and dictyota grown between/occurs together - also check if this is the topside (underside was circled on the data sheet,no
W,2-3m,1,2,20,47,40,Underside,14/8/18,10,40,,115,244.6808511,122.3404255,2.446808511,99,105.3191489,210.6382979,0,0,,0,NA,0,,16,17.0212766,5,0,,0,0,2,,,0,0,,2,2.127659574,4,2,2.127659574,4,0,0,NA,0,,0,16,,0.5,5,,,0,0,10,10.63829787,6.5,8,8.510638298,6.333333333,6,6.382978723,,,5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,1,1.063829787,,,6,2,2.127659574,,0.7,7,1,1.063829787,,0.8,8,0,0,,0,NA,0,0,,,NA,0,0,,,NA,38,40.42553191,"Are actually ascidians - ?1 black, 2 lime green, 8 are white sponge but maybe ascidians, 1 orange, 4 purple+white, 2 lime green (ascidians?). Sponge - 7 gooey orange (?). Not sure of the bind legths attributed to these versus the real sponges, so can't change bind length here",1.055,10.55,35,37.23404255,"4 light pink (?), 1?, 3 maybe white sponge?",1.033333333,10.33333333,0,0,0,NA,35,10.33333333,37.23404255,14,14.89361702,,0.825,8.25,0,0,NA,,14,8.25,14.89361702,0,0,,0,NA,0,0,,0,NA,,,,0,0,NA,0,0,NA,0,0,,NA,NA,0,0,NA,0,0,NA,,parts missing from this pile,no
SE,2-3m,1,2,8,50,56,Topside,30/8/18,10,40,# of pieces at start apparently 48 but 56 at end so changed to 56,147,294,147,2.94,55,55,110,0,0,,0,NA,0,,92,92,15.77272727,0,,0,0,7,? For 1 of them (unknown),0.533333333,5.333333333,0,,7,7,5.333333333,6,6,5.333333333,1,1,5.333333333,0,,0,92,,1.577272727,15.77272727,,,0,0,46,46,6.625,46,46,6.625,43,43,,0.525,5.25,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,3,3,?,0.8,8,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,1,,0.7,7,0,0,,0,NA,0,0,0,NA,0,NA,0,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,0,0,,0,NA,,,,2,2,5.166666667,1,1,5.333333333,1,1,serp,0.5,5,0,0,NA,1,1,5,,,no
SE,2-3m,1,2,8,50,56,Underside,6/9/2018 & 27/8/2018,10,40,# of pieces at start apparently 48 but 56 at end so changed to 56,114,228,114,2.28,95,95,190,0,0,,0,NA,0,,19,19,3,0,,0,0,5,,0.35,3.5,0,,5,5,3.5,5,5,3.5,0,0,NA,0,,0,19,4 with silty trend,0.3,3,,,0,0,20,20,6.15,9,9,6.5,9,9,,0.65,6.5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,11,11,is bridging a few pieces but only via the mesh internesting,0.58,5.8,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,50,50,"4 grey, 1 pink, 3 gooey orange, 3 gooey brown plus 6 purple spike, 1 brown thought CCA, 1 dark green sandy thought sponge",0.94,9.4,9,9,"white, plus 3 white and 2 lime green",0.416666667,4.166666667,2,2,0.95,9.5,11,5.5,11,3,3,,0.4,NA,0,0,NA,,3,NA,3,1,1,,0.6,NA,0,0,0,0,NA,1,not binding,0.5,5,5,11.25,4,4,1.233333333,5,5,"1 bryo? (can't see), 1 sp?",1.125,11.25,4,4,1.233333333,1,1,8,,,no
SE,2-3m,2,1,9,49,42,Topside,19/8/19,10,40,,110,224.4897959,112.244898,2.244897959,18,18.36734694,36.73469388,0,0,,0,NA,0,,92,93.87755102,9,0,,0,0,6,? Hard to tell without microscope but very bound and pink growing between (often juggling breaks + hard to tell if was already broken),0.6,6,0,,6,6.12244898,6,5,5.102040816,6,1,1.020408163,6,0,,0,92,,0.9,9,,,0,0,11,11.2244898,10.625,11,11.2244898,10.625,10,10.20408163,,0.725,7.25,1,1.020408163,1.4,14,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,1.020408163,,0.6,6,0,0,,0,NA,0,0,0,NA,0,NA,0,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,0,0,0,0,NA,3,"not binding, poci",1.933333333,1,1.020408163,6,1,1.020408163,6,0,0,,0,NA,0,0,NA,0,0,NA,,so many bryos!,no
SE,2-3m,2,1,9,49,42,Underside,19/8/19,10,40,,99,202.0408163,101.0204082,2.020408163,96,97.95918367,195.9183673,0,0,,0,NA,0,,3,3.06122449,1,0,,0,0,5,,0.45,4.5,0,,5,5.102040816,4.5,5,5.102040816,4.5,0,0,NA,0,,0,3,,0.1,1,,,0,0,19,19.3877551,6.571428571,5,5.102040816,7,3,3.06122449,,0.5,5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,14,14.28571429,1 maybe CCA,0.528571429,5.285714286,1,1.020408163,straw stuff,1.1,11,1,1.020408163,,0,5,0,0,,,NA,0,0,,,NA,31,31.63265306,"3 pink, 1 orange, ? For 1 of them, 3 green sandy",0.766666667,7.666666667,13,13.26530612,"? For 3 of them, 1 white, 3 green sandy, 1 pink, 5 lime green, previously thought ascidian, now sponge - 3 dark sandy green",1.1,11,0,0,0,NA,13,11,13.26530612,24,24.48979592,,0.94,9.4,0,0,NA,,24,9.4,24.48979592,0,0,,0,NA,0,0,0,0,NA,6,"3 poci, 3 not binding",1.28,4,4.081632653,11,4,4.081632653,11,4,4.081632653,unknown,1.1,11,4,4.081632653,11,0,0,NA,,,no
SE,2-3m,3,1,11,45,42,Topside,9/8/18,10,40,,96,213.3333333,106.6666667,2.133333333,10,11.11111111,22.22222222,0,0,,0,NA,0,,86,95.55555556,10.83333333,0,,0,0,7,? for 2 of them,1.3,13,0,,7,7.777777778,13,5,5.555555556,13,2,2.222222222,13,0,,0,86,,1.083333333,10.83333333,,,0,0,3,3.333333333,5,3,3.333333333,5,3,3.333333333,,0.5,5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,0,NA,0,0,0,NA,0,NA,0,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,0,0,,0,NA,,,,2,2.222222222,13,2,2.222222222,13,0,0,,0,NA,0,0,NA,0,0,NA,,,no
SE,2-3m,3,1,11,45,42,Underside,10/8/18,10,40,,72,160,80,1.6,56,62.22222222,124.4444444,0,0,,0,NA,0,,16,17.77777778,8.454545455,0,,0,0,2,1 combined w/ sponge,0.75,7.5,0,,2,2.222222222,7.5,2,2.222222222,7.5,0,0,NA,0,,0,16,,0.845454545,8.454545455,,,0,0,1,1.111111111,5,0,0,NA,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,1,1.111111111,,0.5,5,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,25,27.77777778,"? For 1 of them, 2 purple",0.99047619,9.904761905,11,12.22222222,? For 2 of them,0.671428571,6.714285714,1,1.111111111,1,10,12,7.125,13.33333333,11,12.22222222,,0.98,9.8,0,0,NA,,11,9.8,12.22222222,2,2.222222222,,0.65,6.5,0,0,,0,NA,,,,3,3.333333333,11.66666667,2,2.222222222,16.5,3,3.333333333,? For 2 of them,1.166666667,11.66666667,2,2.222222222,16.5,1,1.111111111,2,,,no
SE,2-3m,3,2,12,54,45,Topside,14/8/18,10,40,,96,177.7777778,88.88888889,1.777777778,12,11.11111111,22.22222222,0,0,,0,NA,0,,84,77.77777778,8.407407407,0,,0,0,3,?,0.5,5,0,,3,2.777777778,5,2,1.851851852,5,1,0.925925926,5,0,,0,84,,0.840740741,8.407407407,,,0,0,7,6.481481481,6,7,6.481481481,6,7,6.481481481,,0.6,6,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,2,1.851851852,? Bright green. Think it must be a sponge,0.85,8.5,0,0,,0,NA,0,0,0,NA,0,NA,0,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,,NA,0,0,0,0,NA,2,not binding,1.5,1,0.925925926,5,1,0.925925926,5,0,0,,0,NA,0,0,NA,0,0,NA,,,no
SE,2-3m,3,2,12,54,45,Underside,15/8/18,10,40,,76,140.7407407,70.37037037,1.407407407,66,61.11111111,122.2222222,0,0,,0,NA,0,,10,9.259259259,3,0,,0,0,5,,0.266666667,2.666666667,0,,5,4.62962963,2.666666667,5,4.62962963,2.666666667,0,0,NA,0,,0,10,,0.3,3,,,0,0,6,5.555555556,5.958333333,3,2.777777778,5.611111111,1,0.925925926,,0.5,5,0,0,0,NA,,0,0,"though sponge? Retracts when touched. No, it's ascidian",0.733333333,7.333333333,0,0,0,NA,,0,0,,0,NA,3,2.777777778,,0.7,7,0,0,,NA,NA,2,1.851851852,,0,4.5,0,0,,,NA,0,0,,,NA,23,21.2962963,? For 6 of them,0.788888889,7.888888889,12,11.11111111,? For 3 of them,0.822222222,8.222222222,0,0,0,NA,12,8.222222222,11.11111111,6,5.555555556,,0.45,4.5,9,8.333333333,3,,15,4,13.88888889,0,0,,0,NA,0,0,0,0,NA,3,not binding,1.925,5,4.62962963,17,1,0.925925926,17,5,4.62962963,1 can't see,1.7,17,1,0.925925926,17,0,0,NA,,,no
W,2-3m,2,1,21,49,41,Topside,6/8/18,10,40,,62,126.5306122,63.26530612,1.265306122,19,19.3877551,38.7755102,0,0,,0,NA,0,,43,43.87755102,11.36363636,0,,0,0,0,,0,0,0,,0,0,NA,0,0,NA,0,0,NA,0,,0,43,,1.136363636,11.36363636,,,0,0,16,16.32653061,4.6,16,16.32653061,4.6,16,16.32653061,,0.46,4.6,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,2,2.040816327,,,NA,0,0,,0,NA,1,1.020408163,0.1,1,1,1,1.020408163,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,0,0,0,0,NA,5,"not binding, 3 poci, 2 cosci?",1.76,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
W,2-3m,2,1,21,49,41,Underside,6/8/18,10,40,,86,175.5102041,87.75510204,1.755102041,86,87.75510204,175.5102041,0,0,,0,NA,0,,0,0,NA,0,,0,0,0,,0,0,0,,0,0,NA,0,0,NA,0,0,NA,0,,0,0,,0,0,,,0,0,7,7.142857143,10,5,5.102040816,11,1,1.020408163,,1.2,12,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,2,2.040816327,,0.8,8,0,0,?,NA,NA,4,4.081632653,,0,10,0,0,,,NA,0,0,,,NA,25,25.51020408,,0.82,8.2,13,13.26530612,"? For 3 of them, 3 pink - yes ascidians",1.4,14,1,1.020408163,,10,14,12.66666667,14.28571429,40,40.81632653,,0.769230769,7.692307692,0,0,NA,,40,7.692307692,40.81632653,0,0,,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
W,2-3m,2,2,22,56,47,Topside,4/8/18,10,40,,97,173.2142857,86.60714286,1.732142857,20,17.85714286,35.71428571,3,2.678571429,,1.33333333,13,0,,77,68.75,9.631578947,0,,0,0,4,,,0,0,,4,3.571428571,4,4,3.571428571,4,0,0,NA,0,,0,77,,0.963157895,9.631578947,,,0,0,9,8.035714286,8.375,9,8.035714286,8.375,5,4.464285714,,0.675,6.75,4,3.571428571,1,10,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,0,0,,NA,NA,2,1.785714286,? Lime green - yes ascidian,0.45,4.5,0,0,0,NA,2,4.5,1.785714286,0,0,,0,NA,0,0,NA,,0,NA,0,0,0,,0,NA,2,1.785714286,porites - 0.6 and 1.2,0.9,9,0,0,0,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
W,2-3m,2,2,22,56,47,Underside,4/8/18,10,40,,128,228.5714286,114.2857143,2.285714286,128,114.2857143,228.5714286,0,0,,0,NA,0,,0,0,NA,0,,0,0,1,,,0,0,,1,0.892857143,2.5,1,0.892857143,2.5,0,0,NA,0,,0,0,,0,0,,,0,0,5,4.464285714,5,4,3.571428571,3.5,1,0.892857143,,,5,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,0,0,,0,NA,1,0.892857143,,0.8,8,3,2.678571429,"2 calcareous algae, ? For 1",0.2,2,0,0,,0,NA,0,0,,,NA,0,0,,,NA,68,60.71428571,14 mauve,1.03125,10.3125,20,17.85714286,?,1.6,16,2,1.785714286,1.2,12,22,15.71428571,19.64285714,32,28.57142857,,0.94,9.4,0,0,NA,,32,9.4,28.57142857,0,0,,0,NA,0,0,,0,NA,1,not binding,3,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
W,6-7m,3,1,29,48,48,Topside,22/8/18,10,40,,98,204.1666667,102.0833333,2.041666667,53,55.20833333,110.4166667,10,10.41666667,,0.9,9,0,,45,46.875,6.363636364,0,,0,0,0,,0,0,0,,0,0,NA,0,0,NA,0,0,NA,0,,0,45,,0.636363636,6.363636364,,,0,0,42,43.75,8.983333333,42,43.75,8.983333333,36,37.5,,0.67,6.7,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,4,4.166666667,? For 4 (orange),0.625,6.25,0,0,,0,NA,0,0,,0,NA,2,2.083333333,picture drawn on data sheet,1.4,14,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,0,NA,0,0,0,NA,0,NA,0,1,1.041666667,,,8.5,0,0,NA,,1,8.5,1.041666667,0,0,,0,NA,0,0,,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
W,6-7m,3,1,29,48,48,Underside,22/8/18,10,40,,69,143.75,71.875,1.4375,67,69.79166667,139.5833333,1,1.041666667,,0.5,5,0,,2,2.083333333,5,0,,0,0,0,,0,0,0,,0,0,NA,0,0,NA,0,0,NA,0,,0,2,,0.5,5,,,0,0,3,3.125,9,3,3.125,9,1,1.041666667,,0.7,7,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,1,1.041666667,,,11,0,0,,0,NA,1,1.041666667,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,16,16.66666667,"6 purple, 2 orange, Previously thought was sponge: 4 purple/white, 3 mint green, 10 lime green, 4 may be ascidians",0.466666667,4.666666667,24,25,"? For 2, 1 white",1.045454545,10.45454545,0,0,0,NA,24,10.45454545,25,23,23.95833333,,0.88,8.8,0,0,NA,,23,8.8,23.95833333,0,0,,0,NA,0,0,,0,NA,1,not binding,1,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
W,6-7m,3,2,30,49,48,Topside,13/8/18,10,40,,121,246.9387755,123.4693878,2.469387755,77,78.57142857,157.1428571,4,4.081632653,,0.5,5,0,,44,44.89795918,11.41666667,0,,0,0,0,,0,0,0,,0,0,NA,0,0,NA,0,0,NA,0,,0,44,Red and dict often together for 10 of these,1.141666667,11.41666667,,,0,0,56,57.14285714,14.59615385,56,57.14285714,14.59615385,49,50,,0.969230769,9.692307692,0,0,0,NA,,0,0,,0,NA,0,0,0,NA,,7,7.142857143,? For 6 of them,1.95,19.5,0,0,,0,NA,0,0,,0,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,7,7.142857143,2 probably counted underside  so changed from 9 to 7,1.42,14.2,6,6.12244898,5 of them maybe sponges,1.4,14,0,0,0,NA,6,14,6.12244898,2,2.040816327,,0.45,4.5,0,0,NA,,2,4.5,2.040816327,0,0,,0,NA,1,1.020408163,Poci,2.6,26,,,,1,1.020408163,10,1,1.020408163,10,1,1.020408163,unknown - looks like a tunicate,1,10,1,1.020408163,10,0,0,NA,,,no
